,track_name,slice,drum,recall,precision,f1,jaccard,accuracy
1649,MusicDelta_Shadows,0,all,0.7329546485260771,0.9349206212989772,0.8106382990850776,0.697088462588376,0.7329546485260771
1650,MusicDelta_Shadows,1,0,0.4102437641723356,0.8611767814362044,0.4967320023412186,0.3349404894038473,0.4102437641723356
1651,MusicDelta_Shadows,1,1,0.6159240362811791,0.9290845224149809,0.7042617948992087,0.5544158560497389,0.6159240362811791
1652,MusicDelta_Shadows,1,2,0.9,1.0,0.9473684210526316,0.9,0.9
1653,MusicDelta_Shadows,1,3,0.8,1.0,0.8888888888888888,0.8,0.8
1654,MusicDelta_Shadows,1,4,0.7,1.0,0.8235294117647057,0.7,0.7
1655,MusicDelta_Shadows,1,all,0.6852335600907029,0.9609496245196354,0.7836943174174344,0.6548699389425626,0.6852335600907029
1656,MusicDelta_Shadows,2,0,0.39999433106575966,0.7741323782100832,0.5035488437338479,0.34483016677198036,0.39999433106575966
1657,MusicDelta_Shadows,2,1,0.570453514739229,0.8904172345884688,0.652260850030744,0.4939350297125368,0.570453514739229
1658,MusicDelta_Shadows,2,2,0.8,1.0,0.8888888888888888,0.8,0.8
1659,MusicDelta_Shadows,2,3,0.75,1.0,0.8571428571428571,0.75,0.75
1660,MusicDelta_Shadows,2,4,0.45,0.9236842105263158,0.6051724137931035,0.43875,0.45
1661,MusicDelta_Shadows,2,all,0.5940895691609976,0.9245710529275808,0.7089468646627641,0.5601619944855736,0.5940895691609978
1662,MusicDelta_Shadows,3,0,0.575,0.8912697270056086,0.6727536417887621,0.5190722068028795,0.575
1663,MusicDelta_Shadows,3,1,0.6147619047619047,0.7992615947615767,0.6892063478119439,0.5511462389612486,0.6147619047619047
1664,MusicDelta_Shadows,3,2,0.925,1.0,0.9610389610389611,0.925,0.925
1665,MusicDelta_Shadows,3,3,0.925,1.0,0.9610389610389611,0.925,0.925
1666,MusicDelta_Shadows,3,4,0.7045351473922903,0.8899758814485734,0.7856347104733845,0.6690427144049591,0.7045351473922903
1667,MusicDelta_Shadows,3,all,0.748859410430839,0.9195872742681394,0.8201904488495092,0.7140876637354625,0.748859410430839
1668,MusicDelta_Shadows,4,0,0.36931972789115647,0.8054012721715067,0.46180617938515267,0.30500641805391104,0.36931972789115647
1669,MusicDelta_Shadows,4,1,0.6852324263038548,0.9275706149700998,0.7596850524539287,0.6259775291347635,0.6852324263038548
1670,MusicDelta_Shadows,4,2,0.9,1.0,0.9473684210526316,0.9,0.9
1671,MusicDelta_Shadows,4,3,0.775,1.0,0.8732394366197184,0.775,0.775
1672,MusicDelta_Shadows,4,4,0.675,1.0,0.8059701492537312,0.675,0.675
1673,MusicDelta_Shadows,4,all,0.6809104308390023,0.9537962344399193,0.7809014331651293,0.6516157848680088,0.6809104308390023
1674,MusicDelta_Shadows,5,0,0.37500566893424037,0.8963378690630337,0.4749942181020163,0.31514670874802236,0.37500566893424037
1675,MusicDelta_Shadows,5,1,0.44999433106575965,0.8090556935880469,0.5487034306282869,0.3872672659633121,0.44999433106575965
1676,MusicDelta_Shadows,5,2,0.9,1.0,0.9473684210526316,0.9,0.9
1677,MusicDelta_Shadows,5,3,0.875,1.0,0.9333333333333333,0.875,0.875
1678,MusicDelta_Shadows,5,4,0.775,1.0,0.8732394366197184,0.775,0.775
1679,MusicDelta_Shadows,5,all,0.675,0.9492008502340641,0.776843924638333,0.6464173008365769,0.675
1680,MusicDelta_Shadows,6,0,0.9102267573696146,0.8944193794423791,0.885088903323153,0.83415281145887,0.9102267573696146
1681,MusicDelta_Shadows,6,1,0.8249886621315192,0.842827989807304,0.8334703443792524,0.7509361342533455,0.8249886621315192
1682,MusicDelta_Shadows,6,2,0.925,1.0,0.9610389610389611,0.925,0.925
1683,MusicDelta_Shadows,6,3,0.975,1.0,0.9873417721518987,0.975,0.975
1684,MusicDelta_Shadows,6,4,0.8249943310657596,0.9463115246476519,0.881498404963013,0.804364795950504,0.8249943310657596
1685,MusicDelta_Shadows,6,all,0.8920419501133787,0.9219175714025547,0.9061443062622068,0.8543004698976311,0.8920419501133787
1686,MusicDelta_Shadows,7,0,0.8499773242630385,0.8052213873415858,0.8269942641369813,0.7649603179745064,0.8499773242630385
1687,MusicDelta_Shadows,7,1,0.8954478458049887,0.8954369550377812,0.8954424000554461,0.8394221450572747,0.8954478458049887
1688,MusicDelta_Shadows,7,2,0.925,1.0,0.9610389610389611,0.925,0.925
1689,MusicDelta_Shadows,7,3,0.925,1.0,0.9610389610389611,0.925,0.925
1690,MusicDelta_Shadows,7,4,0.8999943310657597,0.9486371576004715,0.9236757777990084,0.8774893707804361,0.8999943310657597
1691,MusicDelta_Shadows,7,all,0.8990839002267573,0.9259833168733601,0.9120392085315863,0.8643947091770812,0.8990839002267573
1692,MusicDelta_SpeedMetal,0,0,0.8295351473922903,0.8990688519701154,0.8625532473013161,0.7883381698310451,0.8295351473922903
1693,MusicDelta_SpeedMetal,0,1,0.8869160997732426,0.8924129520792948,0.8896132382568152,0.8331669813391387,0.8869160997732426
1694,MusicDelta_SpeedMetal,0,2,0.875,1.0,0.9333333333333333,0.875,0.875
1695,MusicDelta_SpeedMetal,0,3,0.95,1.0,0.9743589743589742,0.95,0.95
1696,MusicDelta_SpeedMetal,0,4,0.8749886621315193,0.898626279479535,0.8866499572041296,0.8312293085185699,0.8749886621315193
1697,MusicDelta_SpeedMetal,0,all,0.8832879818594104,0.9357490920184242,0.9082080561314572,0.8542365852640784,0.8832879818594104
1698,MusicDelta_SpeedMetal,1,0,0.6192743764172336,0.5686521415606519,0.5811931837218673,0.4457065338334286,0.6192743764172336
1699,MusicDelta_SpeedMetal,1,1,0.7153344671201814,0.73809145118045,0.7257315785563143,0.60099913904789,0.7153344671201814
1700,MusicDelta_SpeedMetal,1,2,0.6272505668934241,0.5884548184494885,0.6020183161859496,0.46436614166796863,0.6272505668934241
1701,MusicDelta_SpeedMetal,1,3,0.875,1.0,0.9333333333333333,0.875,0.875
1702,MusicDelta_SpeedMetal,1,4,0.9,1.0,0.9473684210526316,0.9,0.9
1703,MusicDelta_SpeedMetal,1,all,0.7473718820861678,0.7489825948317642,0.7481732342316331,0.6387073893766692,0.7473718820861678
1704,MusicDelta_SpeedMetal,2,0,0.5675453514739229,0.39424175928670585,0.46527984277751144,0.3646736273402029,0.5675453514739229
1705,MusicDelta_SpeedMetal,2,1,0.7681859410430839,0.8286109293357611,0.7864129565189204,0.6608598358562731,0.7681859410430839
1706,MusicDelta_SpeedMetal,2,2,0.6329138321995464,0.6049610793170884,0.5916398149501614,0.44773125405267933,0.6329138321995464
1707,MusicDelta_SpeedMetal,2,3,0.775,1.0,0.8732394366197184,0.775,0.775
1708,MusicDelta_SpeedMetal,2,4,0.775,1.0,0.8732394366197184,0.775,0.775
1709,MusicDelta_SpeedMetal,2,all,0.7037290249433107,0.7152846541118627,0.7092995212786485,0.5866604012317357,0.7037290249433107
1710,MusicDelta_SpeedMetal,3,0,0.6266609977324263,0.6050128275169983,0.6069871863291559,0.45404654662346694,0.6266609977324263
1711,MusicDelta_SpeedMetal,3,1,0.6306972789115646,0.8418956947593853,0.6742997389905198,0.5165668464317995,0.6306972789115646
1712,MusicDelta_SpeedMetal,3,2,0.4954251700680272,0.4635559386304251,0.47529027090401077,0.33212850758549767,0.4954251700680272
1713,MusicDelta_SpeedMetal,3,3,0.675,1.0,0.8059701492537312,0.675,0.675
1714,MusicDelta_SpeedMetal,3,4,0.825,1.0,0.9041095890410958,0.825,0.825
